Frecuencias de nombres femeninos;;;
Datos procedentes de la Estadística del Padrón Continuo a fecha 01/01/2016;;;
;;;
Nombres de mujer con frecuencia mayor o igual a 20 a nivel nacional.;;;
(*) Edad media de las personas que tienen ese nombre a nivel nacional.;;;
;;;
Orden;Nombre;Frecuencia;Edad Media (*)
17771;NURIA JESUS;29 ;42,5
17772;NURIA JOSEFA;29 ;47,5
17773;NURIA YOLANDA;29 ;43,9
17774;OHARA;29 ;13,7
17775;OLGA IRENE;29 ;48,8
17776;OLGA LEONOR;29 ;49,0
17777;OLTITA;29 ;45,0
17778;OMAIRA CARMEN;29 ;33,6
17779;OMEIMA;29 ;14,2
17780;ONOFRA;29 ;70,4
17781;OROFILA;29 ;73,1
17782;PAOLA PILAR;29 ;24,1
17783;PAOLA TATIANA;29 ;31,7
17784;PARMENIA;29 ;79,8
17785;PATRICIA CATALINA;29 ;30,2
17786;PATRICIA EVA;29 ;38,9
17787;PATRICIA GLORIA;29 ;38,6
17788;PATRICIA JOSE;29 ;37,5
17789;PATRICIA MAR;29 ;31,0
17790;PATROCINIO MARIA;29 ;56,6
17791;PATRYCJA ANNA;29 ;29,7
17792;PAULA AMPARO;29 ;32,0
17793;PAULA CATALINA;29 ;23,9
17794;PAULINE ELIZABETH;29 ;65,7
17795;PERLA MASSIEL;29 ;19,3
17796;PETRA DOLORES;29 ;64,4
17797;PILAR ALICIA;29 ;52,5
17798;PILAR M;29 ;63,3
17799;PILAR PATRICIA;29 ;40,2
17800;PINAR;29 ;42,9
17801;PRISCILIANA;29 ;71,8
17802;RACHEL ANNE;29 ;39,8
17803;RAHIL;29 ;6,5
17804;RAQUEL ANDREA;29 ;35,6
17805;RAZANE;29 ;5,0
17806;REBECA ELIZABETH;29 ;22,7
17807;RECUERDO;29 ;67,3
17808;REIKO;29 ;47,6
17809;REYITA;29 ;45,2
17810;RITA BELEN;29 ;37,4
17811;ROCIO ALMUDENA;29 ;32,8
17812;ROCIO ANA;29 ;32,5
17813;ROCIO CONSUELO;29 ;37,2
17814;ROCIO MARIBEL;29 ;32,8
17815;ROSA ELIANA;29 ;48,8
17816;ROSA ELVIA;29 ;55,1
17817;ROSA FELISA;29 ;61,5
17818;ROSA GENOVEVA;29 ;55,4
17819;ROSA IRMA;29 ;56,2
17820;ROSARIO CRISTINA;29 ;44,7
17821;ROSARIO EMILIA;29 ;55,5
17822;ROSARIO EUGENIA;29 ;54,1
17823;ROSARIO MARINA;29 ;50,4
17824;ROUMAISSAE;29 ;9,2
17825;ROXANNA;29 ;29,3
17826;RUTH ANGELICA;29 ;37,6
17827;RUTH BEATRIZ;29 ;35,2
17828;RUTH VANESSA;29 ;29,5
17829;SAADA;29 ;41,4
17830;SAMANTA MARIA;29 ;27,5
17831;SAMERA;29 ;27,5
17832;SANAM;29 ;27,5
17833;SARA MATILDE;29 ;43,0
17834;SARAH MARIE;29 ;31,5
17835;SELENE CARMEN;29 ;18,3
17836;SENORINA;29 ;70,4
17837;SERAFINA MARIA;29 ;55,1
17838;SHARON ANNE;29 ;48,9
17839;SHELLY;29 ;22,8
17840;SHUANGFENG;29 ;36,8
17841;SILDA;29 ;53,4
17842;SILMARA;29 ;35,7
17843;SILVIA AURORA;29 ;46,6
17844;SILVIA CONSUELO;29 ;44,1
17845;SINZIANA;29 ;38,5
17846;SLAVICA;29 ;45,4
17847;SOFIA ROSA;29 ;37,4
17848;SOLANGE MARIA;29 ;42,0
17849;SONIA ALTAGRACIA;29 ;50,7
17850;SONIA FATIMA;29 ;39,6
17851;SONIA LEONOR;29 ;40,8
17852;SORAIMA;29 ;20,3
17853;SUELLEN;29 ;30,5
17854;SUMMER;29 ;7,7
17855;SUSANA GLORIA;29 ;46,7
17856;SUSANA LEONOR;29 ;48,9
17857;SUSANA MANUELA;29 ;43,2
17858;SYLVANA;29 ;33,4
17859;TANIA ANDREA;29 ;22,7
17860;TEODORA CARMEN;29 ;62,9
17861;TEODORA ELENA;29 ;24,1
17862;TERESA NOEMI;29 ;44,3
17863;TODORA;29 ;51,0
17864;TONI;29 ;37,7
17865;TRINE;29 ;45,2
17866;USHA;29 ;36,8
17867;UXIA MARIA;29 ;16,2
17868;VALENTINA CRISTINA;29 ;25,4
17869;VALENTINA SOFIA;29 ;8,6
17870;VALERIA LORENA;29 ;32,2
17871;VARDUHI;29 ;38,0
17872;VIANCA;29 ;19,5
17873;VICTORA;29 ;71,3
17874;VICTORIA PAULA;29 ;29,3
17875;VILLAVICIOSA;29 ;63,4
17876;VIRGINIA INES;29 ;40,2
17877;VIRGINIA PATRICIA;29 ;36,4
17878;VIVIAN MARIA;29 ;35,0
17879;WENDY LORENA;29 ;29,7
17880;WILLMA;29 ;38,8
17881;XIAOTONG;29 ;19,2
17882;XIAOYA;29 ;28,0
17883;XIRA;29 ;16,8
17884;YAIZA CANDELARIA;29 ;27,3
17885;YANIN;29 ;27,2
17886;YAXI;29 ;9,1
17887;YEIMI;29 ;27,9
17888;YESICA PAOLA;29 ;26,3
17889;YETTO;29 ;36,2
17890;YOLANDE;29 ;57,8
17891;YUFANG;29 ;42,2
17892;YUNEIDA;29 ;16,7
17893;YUNHUA;29 ;40,5
17894;ZAIDA ISABEL;29 ;29,8
17895;ZENAIDA CARMEN;29 ;33,3
17896;ZOUBAIDA;29 ;44,4
17897;ZULLY;29 ;43,1
17898;AATIKA;28 ;37,0
17899;ADELA ANA;28 ;51,5
17900;ADELA CONCEPCION;28 ;61,3
17901;ADELA MERCEDES;28 ;56,9
17902;ADELAIDA ISABEL;28 ;49,1
17903;ADIRANE;28 ;22,0
17904;ADRIANA IONELA;28 ;26,1
17905;ADRIANA SIMONA;28 ;34,8
17906;ADUNA;28 ;20,5
17907;AGNIESZKA MARTA;28 ;35,0
17908;AIDA PILAR;28 ;38,8
17909;AINTZA;28 ;20,7
17910;AIRI;28 ;12,4
17911;AITANA LUCIA;28 ;8,4
17912;ALBA AURORA;28 ;34,5
17913;ALBA LUISA;28 ;25,7
17914;ALEJANDRA BELEN;28 ;27,6
17915;ALEXANDRA IULIA;28 ;22,3
17916;ALHENA;28 ;10,1
17917;ALICIA FATIMA;28 ;38,1
17918;ALICIA LEONOR;28 ;49,6
17919;ALICIA MILAGROS;28 ;48,9
17920;ALICIA OLGA;28 ;54,1
17921;ALINA CATALINA;28 ;28,3
17922;ALISON ELIZABETH;28 ;41,1
17923;ALMA DELIA;28 ;41,5
17924;AMALIA LUCIA;28 ;49,4
17925;AMALIA ROSARIO;28 ;57,3
17926;AMMA;28 ;33,6
17927;AMPARO ANTONIA;28 ;63,3
17928;AMPARO REYES;28 ;52,6
17929;AMY NICOLE;28 ;14,6
17930;ANA DEBORA;28 ;37,7
17931;ANA EMMA;28 ;43,8
17932;ANA IBIS;28 ;42,9
17933;ANA ICIAR;28 ;41,6
17934;ANA IRMA;28 ;47,2
17935;ANA JESICA;28 ;30,3
17936;ANA JUDIT;28 ;35,5
17937;ANA MARIA REYES;28 ;57,3
17938;ANA OBDULIA;28 ;48,1
17939;ANA YASMINA;28 ;31,6
17940;ANAHY;28 ;27,7
17941;ANCA FLORINA;28 ;28,3
17942;ANCA GEORGIANA;28 ;26,6
17943;ANDREA CARINA;28 ;38,4
17944;ANDREA CARLOTA;28 ;20,5
17945;ANDREA EUGENIA;28 ;30,0
17946;ANDREA MICAELA;28 ;16,9
17947;ANDREEA MIRELA;28 ;20,6
17948;ANE MAITE;28 ;44,9
17949;ANFISA;28 ;30,2
17950;ANGELA ENCARNACION;28 ;53,3
17951;ANGELA GUADALUPE;28 ;47,1
17952;ANGELA JULIANA;28 ;49,7
17953;ANGELA LILIANA;28 ;39,3
17954;ANGELA MIHAELA;28 ;31,3
17955;ANGELES ENCARNACION;28 ;56,5
17956;ANIUSKA;28 ;35,7
17957;ANN MARY;28 ;61,6
17958;ANNA KAROLINA;28 ;28,5
17959;ANNA LIISA;28 ;71,1
17960;ANNE MIREN;28 ;27,4
17961;ANNELIE;28 ;55,6
17962;ANTONIA GABRIELA;28 ;25,0
17963;ARACELI ROSARIO;28 ;53,5
17964;ARGEMIRA;28 ;71,6
17965;ARLYN;28 ;29,8
17966;AROA ROCIO;28 ;16,3
17967;ASCENSION ISABEL;28 ;55,1
17968;ASHLEY MARIA;28 ;8,0
17969;ASIFA;28 ;31,6
17970;AURORA NIEVES;28 ;49,8
17971;AWILDA;28 ;35,4
17972;AYANA;28 ;10,8
17973;AÑES;28 ;14,2
17974;BANESSA;28 ;33,1
17975;BARBARA ESTHER;28 ;35,8
17976;BEDA;28 ;48,0
17977;BELEN INMACULADA;28 ;33,6
17978;BELEN LUCIA;28 ;30,9
17979;BELISA;28 ;29,2
17980;BELMIRA;28 ;59,0
17981;BERTHA INES;28 ;51,8
17982;BETHSABE;28 ;32,3
17983;BIANCA DENISA;28 ;16,0
17984;BIANCA ROXANA;28 ;20,7
17985;BIANCA VALENTINA;28 ;11,4
17986;BIBIAN;28 ;29,1
17987;BIYING;28 ;37,0
17988;BIYU;28 ;36,2
17989;BLANCA CONCEPCION;28 ;44,2
17990;BLANCA GLADYS;28 ;51,3
17991;BLANCA NARCISA;28 ;44,9
17992;BONDAD;28 ;69,9
17993;BOTAINA;28 ;10,6
17994;BRENDA JEAN;28 ;68,8
17995;BRENDA LIZETH;28 ;25,5
17996;CAMELIA GABRIELA;28 ;29,4
17997;CANDI;28 ;29,2
17998;CARLA IRENE;28 ;20,2
17999;CARLA NOELIA;28 ;18,9
18000;CARLA PINO;28 ;15,9
18001;CARLA VANESA;28 ;31,7
18002;CARLOTA ELENA;28 ;30,6
18003;CARMEN AZUCENA;28 ;48,6
18004;CARMEN BELLA;28 ;34,4
18005;CARMEN CARLOTA;28 ;41,7
18006;CARMEN CRISTO;28 ;47,0
18007;CARMEN ELOISA;28 ;50,4
18008;CARMEN IONELA;28 ;30,5
18009;CARMEN LIDON;28 ;51,3
18010;CARMEN MIRIAN;28 ;34,3
18011;CARMEN SIMONA;28 ;40,9
18012;CAROLA MARIA;28 ;35,0
18013;CAROLINA FATIMA;28 ;33,8
18014;CAROLINA IRENE;28 ;28,5
18015;CATHERINE MARGARET;28 ;56,0
18016;CATINCA;28 ;58,2
18017;CAUTAR;28 ;16,7
18018;CELENA;28 ;16,8
18019;CELIA INMACULADA;28 ;29,8
18020;CLARA ANGELICA;28 ;51,5
18021;CLARA ELIZABETH;28 ;32,3
18022;CLAUDIA ANGELA;28 ;31,3
18023;CLAUDIA ANTONIA;28 ;28,2
18024;CLAUDIA CATALINA;28 ;29,8
18025;CLAUDIA ESTEFANIA;28 ;24,3
18026;CLAUDIA LAURA;28 ;35,4
18027;CLAUDIA LUISA;28 ;31,4
18028;CLAUDIA MIRELA;28 ;36,8
18029;CLAUDIANA;28 ;56,1
18030;CLAUSTRE;28 ;59,3
18031;CLEMENTINA MARIA;28 ;51,4
18032;CONCEPCION CRISTINA;28 ;50,7
18033;CONCEPCION PALOMA;28 ;53,1
18034;CONCEPCION RAQUEL;28 ;48,2
18035;CONSAGRACION;28 ;66,5
18036;CONSUELO ESTHER;28 ;57,8
18037;CRISEIDA;28 ;38,9
18038;CRISTIANA MARIA;28 ;29,8
18039;CRISTINA CONSUELO;28 ;41,6
18040;CRISTINA IRINA;28 ;29,9
18041;CRISTINA MARCELA;28 ;36,5
18042;CUEVA SANTA;28 ;42,3
18043;CUSTODIA MARIA;28 ;50,9
18044;DAMARY;28 ;23,6
18045;DANA ELENA;28 ;30,6
18046;DANA GABRIELA;28 ;25,7
18047;DANIELA ANA;28 ;35,0
18048;DANIELA MARINA;28 ;27,0
18049;DANIELA RAMONA;28 ;33,5
18050;DANIELA RODICA;28 ;39,4
18051;DARIN;28 ;12,8
18052;DAYANA ANDREA;28 ;15,6
18053;DENISA ANDREA;28 ;11,0
18054;DIAMELA;28 ;33,2
18055;DIANA ALICIA;28 ;39,4
18056;DIANA MARLENE;28 ;35,0
18057;DIANA NICOLE;28 ;13,3
18058;DIANA PAULA;28 ;25,3
18059;DIGNA ROSA;28 ;56,3
18060;DOLORES ARACELI;28 ;57,5
18061;DOLORES GUADALUPE;28 ;52,4
18062;DONVINA;28 ;70,9
18063;DOREEN ANN;28 ;69,6
18064;DOROTA MARIA;28 ;39,0
18065;EDISA;28 ;42,4
18066;ELECTA;28 ;69,4
18067;ELENA SORINA;28 ;33,3
18068;ELIANA ISABEL;28 ;26,8
18069;ELIBERTA;28 ;72,1
18070;ELIRIA;28 ;73,3
18071;ELISA AURORA;28 ;51,0
18072;ELISA CAROLINA;28 ;32,8
18073;ELISO;28 ;44,8
18074;ELIZABEL;28 ;34,9
18075;ELIZABETH MARGARITA;28 ;36,5
18076;ELIZABETH MARIE;28 ;30,5
18077;ELIZABETH VERONICA;28 ;38,4
18078;ELSA RAQUEL;28 ;48,0
18079;ELSA VERONICA;28 ;34,4
18080;ELVINA;28 ;54,4
18081;ELVIRA ESTHER;28 ;53,1
18082;ELVIRA JESUS;28 ;53,6
18083;EMELINDA;28 ;51,9
18084;EMILIA CONSUELO;28 ;58,4
18085;EMILIA SOLEDAD;28 ;49,9
18086;EMILY VICTORIA;28 ;13,8
18087;EMMA ESTHER;28 ;50,1
18088;ENCARNACION MILAGROS;28 ;53,3
18089;ENEMESIA;28 ;70,4
18090;ENNA;28 ;15,5
18091;ERINA;28 ;30,0
18092;ERONDINA;28 ;69,2
18093;ESMELDA;28 ;42,9
18094;ESPERANZA MAR;28 ;26,0
18095;ESTEFANIA DOLORES;28 ;32,5
18096;ESTEFANIA ELIZABETH;28 ;22,3
18097;ESTEPHANY;28 ;19,9
18098;ESTHER NURIA;28 ;46,3
18099;EUFEMIA MARIA;28 ;50,3
18100;EUTILIA;28 ;76,1
18101;EVA ELIZABETH;28 ;36,8
18102;EVA MAGDALENA;28 ;36,0
18103;FANNI;28 ;27,3
18104;FANNY ALEXANDRA;28 ;37,4
18105;FARHA;28 ;28,9
18106;FARIA;28 ;19,6
18107;FATIMA SARA;28 ;20,8
18108;FATIMAZAHRA;28 ;17,1
18109;FELICINDA;28 ;63,2
18110;FELISA ANGELES;28 ;64,9
18111;FELISA ESTHER;28 ;63,5
18112;FLORENTINA GEORGIANA;28 ;21,1
18113;FLORINA ANDREEA;28 ;23,1
18114;FRANCISCA BELLA;28 ;47,1
18115;FRANCISCA CECILIA;28 ;59,6
18116;FRANCISCA VANESA;28 ;35,0
18117;FUENSANTA PILAR;28 ;44,4
18118;GABRIELA ESTHER;28 ;27,6
18119;GEMA LUISA;28 ;41,2
18120;GEMA YOLANDA;28 ;41,4
18121;GEMMA JESUS;28 ;43,8
18122;GEORGETA MIHAELA;28 ;36,4
18123;GEORGIANA DENISA;28 ;16,1
18124;GEOVANNA ELIZABETH;28 ;30,8
18125;GERALDINE MARY;28 ;58,6
18126;GHIORGHITA;28 ;52,1
18127;GHIZELA;28 ;48,5
18128;GLADYS CONCEPCION;28 ;46,6
18129;GLADYS RAMONA;28 ;46,6
18130;GLORIA VANESA;28 ;34,2
18131;GLORIA VICENTA;28 ;56,0
18132;GRACIA DOLORES;28 ;48,8
18133;GREGORIA ISABEL;28 ;62,0
18134;GRETCHEN;28 ;30,5
18135;GUACIMARA MARIA;28 ;29,5
18136;HAIZEDER;28 ;7,3
18137;HAJER;28 ;18,9
18138;HELENA PATRICIA;28 ;35,9
18139;HELIANA;28 ;20,4
18140;HERMELA;28 ;51,6
18141;HERMINIA PILAR;28 ;54,1
18142;HOSSNIA;28 ;35,1
18143;HRA;28 ;43,6
18144;IDIATOU;28 ;21,5
18145;IDILIA;28 ;67,2
18146;IFARA;28 ;29,5
18147;ILEANA CARMEN;28 ;39,4
18148;IMMACOLATA;28 ;44,8
18149;INES AURORA;28 ;46,4
18150;INES ESPERANZA;28 ;43,7
18151;INES EUGENIA;28 ;38,1
18152;INMACULADA SOLEDAD;28 ;38,3
18153;IOANA CAMELIA;28 ;30,6
18154;IOANA CATALINA;28 ;21,0
18155;IOANA FLORINA;28 ;25,8
18156;IONELA LUMINITA;28 ;32,4
18157;IRENE BELEN;28 ;31,8
18158;IRENE GUADALUPE;28 ;37,0
18159;IRENE MARTA;28 ;37,1
18160;IRINA CLAUDIA;28 ;35,4
18161;ISABEL BLANCA;28 ;51,9
18162;ISABEL VALLE;28 ;37,7
18163;ISMARY;28 ;41,0
18164;ISOBEL;28 ;48,7
18165;ISOLINA MARIA;28 ;60,9
18166;ITALIA;28 ;48,4
18167;IZARGI;28 ;6,6
18168;IZORTZE;28 ;23,6
18169;JACQUELINE MARGARET;28 ;60,6
18170;JANE ANNE;28 ;59,5
18171;JANE MARY;28 ;56,6
18172;JANICE ANN;28 ;65,4
18173;JANICE MARY;28 ;65,0
18174;JENNIFER GABRIELA;28 ;21,1
18175;JENNIFER SUSAN;28 ;59,7
18176;JESSICA DAYANA;28 ;19,2
18177;JIA JIA;28 ;14,8
18178;JIANG;28 ;42,6
18179;JOANA PATRICIA;28 ;29,4
18180;JOANNE MARIE;28 ;41,9
18181;JOAQUINA TERESA;28 ;65,2
18182;JODIE;28 ;27,4
18183;JOHANNA ROCIO;28 ;31,8
18184;JOMANA;28 ;6,4
18185;JOSEFA BENITA;28 ;63,8
18186;JOSEFA CARIDAD;28 ;58,3
18187;JOSEFA ENRIQUETA;28 ;65,3
18188;JOSEFA MARTINA;28 ;66,6
18189;JOSEFINA ANA;28 ;54,4
18190;JOVELYN;28 ;33,9
18191;JUANA REMEDIOS;28 ;51,3
18192;JUANA SUSANA;28 ;60,1
18193;JUANA VANESA;28 ;33,5
18194;JULIA GUADALUPE;28 ;52,1
18195;JULIA PAULA;28 ;41,6
18196;JULIA SARA;28 ;41,4
18197;JULIA SOLEDAD;28 ;50,1
18198;JULIA VERONICA;28 ;37,6
18199;JULIETA BELEN;28 ;18,4
18200;JYTTE;28 ;73,6
18201;KAREN MISHELL;28 ;19,1
18202;KARINA FERNANDA;28 ;29,3
18203;KATHARINE;28 ;40,9
18204;KATHERYN;28 ;22,6
18205;KATIUSCIA;28 ;37,5
18206;KELLY ALEJANDRA;28 ;18,5
18207;KIOVA;28 ;13,6
18208;KISHWAR;28 ;42,3
18209;KITTY;28 ;50,9
18210;LAIMUTE;28 ;57,4
18211;LAURA FLORENTINA;28 ;28,5
18212;LAURA JAYNE;28 ;28,0
18213;LAURA LOUISE;28 ;32,7
18214;LAURA TRINIDAD;28 ;30,1
18215;LEIDIANE;28 ;30,6
18216;LEIDY YULIANA;28 ;24,5
18217;LEONOR ROSARIO;28 ;55,1
18218;LETICIA CRISTINA;28 ;34,4
18219;LIDIA LUCIA;28 ;39,0
18220;LIJIAO;28 ;43,0
18221;LILIANA GRACIELA;28 ;50,8
18222;LILIANA NICOLETA;28 ;35,6
18223;LINDA CAROL;28 ;62,4
18224;LINGXIAO;28 ;27,4
18225;LIZICA;28 ;44,5
18226;LORENA BELEN;28 ;28,3
18227;LORENA SOFIA;28 ;23,6
18228;LOUISE MARY;28 ;43,5
18229;LOURDES DOLORES;28 ;42,8
18230;LOURDES FRANCISCA;28 ;52,7
18231;LOURDES MARIBEL;28 ;36,3
18232;LUCIA CECILIA;28 ;32,6
18233;LUCIA CLARA;28 ;33,0
18234;LUCIA JUANA;28 ;48,5
18235;LUCIA PAZ;28 ;27,1
18236;LUCIMARA;28 ;37,3
18237;LUIGIA;28 ;50,9
18238;LUISA ANGELA;28 ;54,7
18239;LUISA ASUNCION;28 ;55,1
18240;LUISA CATALINA;28 ;51,5
18241;LUISA EMILIA;28 ;49,0
18242;LUISA FATIMA;28 ;47,0
18243;LUISA JESUS;28 ;56,3
18244;LUISA MATILDE;28 ;55,1
18245;LUZ VIRGINIA;28 ;41,1
18246;MANDICA;28 ;45,6
18247;MANINDER;28 ;28,0
18248;MANJINDER;28 ;31,2
18249;MANOELA;28 ;38,7
18250;MANUELA AURORA;28 ;61,5
18251;MANUELA PURIFICACION;28 ;64,2
18252;MARA LUCIA;28 ;30,6
18253;MARCIA CECILIA;28 ;43,2
18254;MARGARITA ANGELA;28 ;56,4
18255;MARIA ADOSINDA;28 ;64,1
18256;MARIA CARLINA;28 ;51,9
18257;MARIA CARMEN AMPARO;28 ;63,3
18258;MARIA CARMEN CONSUELO;28 ;69,7
18259;MARIA CARMEN CRISTINA;28 ;62,8
18260;MARIA CARMEN ESPERANZA;28 ;62,5
18261;MARIA CARMEN INES;28 ;65,0
18262;MARIA CARMEN JOSE;28 ;65,0
18263;MARIA CARMINA;28 ;55,2
18264;MARIA CIRA;28 ;50,2
18265;MARIA DAYANA;28 ;26,9
18266;MARIA DENISE;28 ;43,3
18267;MARIA DEYSI;28 ;41,0
18268;MARIA EXCELSA;28 ;64,9
18269;MARIA FRUCTUOSA;28 ;66,6
18270;MARIA GIULIA;28 ;27,3
18271;MARIA GRACIAS;28 ;58,4
18272;MARIA GRACINDA;28 ;56,0
18273;MARIA ISABEL JOSEFA;28 ;65,1
18274;MARIA JANA;28 ;36,5
18275;MARIA JANE;28 ;43,5
18276;MARIA JESUS JOSEFA;28 ;71,4
18277;MARIA JORGELINA;28 ;47,9
18278;MARIA KATERINA;28 ;27,6
18279;MARIA MATUTINA;28 ;73,3
18280;MARIA MAYRA;28 ;37,5
18281;MARIA NADIUSKA;28 ;38,1
18282;MARIA PILAR ALICIA;28 ;66,8
18283;MARIA PILAR AMPARO;28 ;66,5
18284;MARIA PILAR LUISA;28 ;66,0
18285;MARIA ROMELIA;28 ;54,4
18286;MARIA SINAI;28 ;17,9
18287;MARIA SIRIA;28 ;49,4
18288;MARIA VIANNEY;28 ;37,8
18289;MARIA ZULEICA;28 ;28,1
18290;MARIANA ANDREEA;28 ;24,3
18291;MARIANA GEORGIANA;28 ;27,1
18292;MARIANA IULIANA;28 ;33,9
18293;MARIANA PATRICIA;28 ;34,0
18294;MARIATOU;28 ;22,9
18295;MARICAR;28 ;31,5
18296;MARINA AMPARO;28 ;50,6
18297;MARINA CECILIA;28 ;40,7
18298;MARINA ELVIRA;28 ;49,6
18299;MARINA JOSE;28 ;41,1
18300;MARINA OLGA;28 ;58,1
18301;MARITZA MARIBEL;28 ;36,8
18302;MARLENE JESUS;28 ;46,9
18303;MARTA GEMMA;28 ;42,8
18304;MARTHA HELENA;28 ;47,1
18305;MARTHA MAGDALENA;28 ;49,6
18306;MARY LOUISE;28 ;53,7
18307;MAYRA MERCEDES;28 ;40,9
18308;MELANNIE;28 ;12,8
18309;MELCA;28 ;32,8
18310;MERCEDES ALEJANDRA;28 ;40,9
18311;MERCEDES INES;28 ;47,9
18312;MERCEDES VIRGINIA;28 ;52,4
18313;MILAGROS ELIZABETH;28 ;28,1
18314;MILAGROS ESTHER;28 ;55,4
18315;MIRELA IONELA;28 ;28,9
18316;MIREN GURUZNE;28 ;55,4
18317;MIREYA ALEXANDRA;28 ;32,7
18318;MIRIAM CONCEPCION;28 ;40,1
18319;MIRIAM GABRIELA;28 ;22,6
18320;MIRIAM MARLENE;28 ;44,5
18321;MIRIAN DOLORES;28 ;32,9
18322;MIRIEM;28 ;19,5
18323;MIRTA ALICIA;28 ;60,1
18324;MITKA;28 ;45,0
18325;MONICA ANGELA;28 ;40,8
18326;MONICA VANESA;28 ;34,3
18327;MYRIAM ALEXANDRA;28 ;34,7
18328;NADIA GABRIELA;28 ;29,0
18329;NEISY;28 ;39,1
18330;NERIA;28 ;45,4
18331;NIAMH;28 ;27,4
18332;NICOLETA IULIANA;28 ;31,2
18333;NIEVE;28 ;44,3
18334;NILDA ROSA;28 ;52,1
18335;NINIVE;28 ;30,9
18336;NOELIA JOSE;28 ;36,7
18337;NORA CECILIA;28 ;44,8
18338;NOUMIDIA;28 ;7,9
18339;NURIA MILAGROS;28 ;37,7
18340;NURIA SOFIA;28 ;24,2
18341;NUT;28 ;10,3
18342;OCTAVIANA;28 ;61,9
18343;OILDA;28 ;56,7
18344;OLARIZU;28 ;20,0
18345;OLGA LETICIA;28 ;42,7
18346;OLGA LUZ;28 ;50,6
18347;OLIVIA MARIE;28 ;14,1
18348;OMKALTOUM;28 ;37,1
18349;ORFELIA;28 ;61,1
18350;OULIMATA;28 ;31,7
18351;PAMELA CAROLINA;28 ;26,9
18352;PAOLA MERCEDES;28 ;28,9
18353;PAOLA TERESA;28 ;24,1
18354;PAOLA XIMENA;28 ;32,4
18355;PATRICIA CARLA;28 ;29,5
18356;PATRICIA JANE;28 ;59,3
18357;PATRICIA MARCELA;28 ;43,3
18358;PATRICIA NIEVES;28 ;35,5
18359;PATRICIA PAULA;28 ;27,5
18360;PATRICIA SOCORRO;28 ;44,3
18361;PAULA JESUS;28 ;36,9
18362;PIEDAD ISABEL;28 ;45,1
18363;PILAR ALEJANDRA;28 ;38,1
18364;PILAR ANGELA;28 ;51,6
18365;PILAR MARTA;28 ;46,2
18366;PURIFICACION PILAR;28 ;60,3
18367;RAFAELA JOSEFA;28 ;62,0
18368;RAISA MARIA;28 ;23,5
18369;RAMONA ALEXANDRA;28 ;26,5
18370;RAMONA LOREDANA;28 ;32,0
18371;RAQUEL EUGENIA;28 ;49,4
18372;RAQUEL LOURDES;28 ;41,6
18373;RAQUEL NIEVES;28 ;38,3
18374;REBECCA ELIZABETH;28 ;29,7
18375;REMEDIOS ANGELES;28 ;52,3
18376;RILMA;28 ;34,3
18377;RIZA;28 ;35,9
18378;ROBYN;28 ;23,7
18379;ROCIO ESTEFANIA;28 ;22,4
18380;ROCIO SOCORRO;28 ;45,7
18381;ROCIO TRINIDAD;28 ;31,4
18382;ROMINA VALERIA;28 ;32,8
18383;RONALYN;28 ;29,6
18384;RONGFEN;28 ;44,1
18385;ROSA ABEL;28 ;48,7
18386;ROSA DESAMPARADOS;28 ;54,7
18387;ROSA HERMELINDA;28 ;45,7
18388;ROSA MELIDA;28 ;52,1
18389;ROSEANE;28 ;38,5
18390;ROSEMERY;28 ;43,2
18391;ROXANA ALEJANDRA;28 ;32,5
18392;RU;28 ;28,0
18393;RUTH LILIANA;28 ;41,2
18394;RUTH MAGDALENA;28 ;46,3
18395;SABINA CARMEN;28 ;47,1
18396;SAMANTHA ELIZABETH;28 ;23,5
18397;SAMYRA;28 ;16,9
18398;SANDRA SOLEDAD;28 ;36,2
18399;SANNA;28 ;20,1
18400;SAPNA;28 ;33,5
18401;SARA LEONOR;28 ;33,2
18402;SARA MONICA;28 ;33,0
18403;SARAH ISABEL;28 ;18,7
18404;SAULE;28 ;23,6
18405;SELENA CARMEN;28 ;12,2
18406;SEVDALINA;28 ;38,4
18407;SHANNA;28 ;15,8
18408;SHANTAL;28 ;8,8
18409;SHARAI;28 ;18,5
18410;SHISHI;28 ;17,3
18411;SHIVA;28 ;31,4
18412;SIANA;28 ;8,6
18413;SILVIA CARLOTA;28 ;40,2
18414;SILVIA MAR;28 ;37,8
18415;SILVINA LAURA;28 ;40,1
18416;SIMONA LILIANA;28 ;38,0
18417;SIMRANJIT;28 ;17,2
18418;SOFIA LUCIA;28 ;24,4
18419;SOFIA MARIE;28 ;8,6
18420;SOFIA NICOLE;28 ;8,8
18421;SOFIA ROCIO;28 ;20,0
18422;SPASKA;28 ;45,4
18423;STEFANIA ELENA;28 ;18,3
18424;STHEFANY;28 ;17,2
18425;SULEIKA;28 ;24,1
18426;SUNDAS;28 ;19,5
18427;SUSAN ELAINE;28 ;58,2
18428;SUSANA ELVIRA;28 ;47,7
18429;SUSANA GEMA;28 ;42,0
18430;SYDNEY;28 ;14,5
18431;TAANANT;28 ;68,2
18432;TANIA MARISOL;28 ;33,6
18433;TANIA VERONICA;28 ;32,0
18434;TANTICA;28 ;38,0
18435;TAOUS;28 ;40,4
18436;TATA;28 ;23,1
18437;TATIANA CRISTINA;28 ;29,9
18438;TATIANA ESTEFANIA;28 ;23,0
18439;TERESA ALEJANDRA;28 ;39,4
