Frecuencias de nombres masculinos;;;
Datos procedentes de la Estadística del Padrón Continuo a fecha 01/01/2016;;;
;;;
Nombres masculinos con frecuencia mayor o igual a 20 a nivel nacional.;;;
(*) Edad media de las personas que tienen ese nombre a nivel nacional.;;;
;;;
Orden;Nombre;Frecuencia;Edad Media (*)
20675;GERARDO AGUSTIN;24 ;42,5
20676;GERARDO TOMAS;24 ;46,6
20677;GERMAN GUILLERMO;24 ;46,2
20678;GERMAN GUSTAVO;24 ;38,1
20679;GERMAN SANTIAGO;24 ;39,2
20680;GHEORGHE LIVIU;24 ;38,1
20681;GIAN PIERO;24 ;39,6
20682;GILDARDO ANTONIO;24 ;48,0
20683;GINEL;24 ;35,9
20684;GINES ALBERTO;24 ;34,6
20685;GIOVANNI MANUEL;24 ;15,3
20686;GONZALO PATRICIO;24 ;42,0
20687;GONZALO RAUL;24 ;41,2
20688;GONZALO RICARDO;24 ;41,3
20689;GONZALO ROBERTO;24 ;38,5
20690;GOSHO;24 ;45,3
20691;GRZEGORZ PIOTR;24 ;35,7
20692;GUILLERMO ALVARO;24 ;34,2
20693;GUOHONG;24 ;44,5
20694;GURNOOR;24 ;4,3
20695;GUSTAV;24 ;48,9
20696;GUSTAVO SERGIO;24 ;45,4
20697;HAOCHENG;24 ;9,0
20698;HASSAN ALI;24 ;22,8
20699;HECTOR ADOLFO;24 ;41,7
20700;HENOK;24 ;16,0
20701;HENRY GEOVANNY;24 ;29,9
20702;HERLAN;24 ;40,0
20703;HIZAN;24 ;14,0
20704;HORACIO JAVIER;24 ;45,3
20705;HOSNI;24 ;29,7
20706;HUGO FELIPE;24 ;25,0
20707;HUMBERTO DANIEL;24 ;34,2
20708;IAGO JOSE;24 ;19,5
20709;IAN ANDREW;24 ;50,5
20710;IANIS GABRIEL;24 ;3,5
20711;IBAN JOSE;24 ;33,9
20712;IERONIM;24 ;46,0
20713;IGNACIO ARTURO;24 ;44,3
20714;IGNACIO GERMAN;24 ;41,7
20715;IGNACIO OSCAR;24 ;49,3
20716;IHAN;24 ;4,2
20717;IKER AITOR;24 ;17,0
20718;IKER UNAI;24 ;13,8
20719;ILIE FLORIN;24 ;33,3
20720;ILKO;24 ;41,7
20721;IOAN EUGEN;24 ;40,6
20722;ION CIPRIAN;24 ;32,9
20723;ION GURUTZ;24 ;44,8
20724;IONEL CATALIN;24 ;34,1
20725;IONUT AURELIAN;24 ;27,5
20726;IONUT DAN;24 ;28,1
20727;ISAAC JUAN;24 ;44,7
20728;ISRAEL ALBERTO;24 ;36,4
20729;IVAN ADRIAN;24 ;23,8
20730;IVAN ANGELOV;24 ;40,8
20731;IVAN ATANASOV;24 ;39,5
20732;IVAN FELIX;24 ;33,5
20733;IVAN HRISTOV;24 ;39,8
20734;JAIME ELIAS;24 ;43,2
20735;JAIME GERARDO;24 ;38,8
20736;JAIME RAMIRO;24 ;44,5
20737;JAMES ALAN;24 ;53,4
20738;JAMES CHARLES;24 ;50,8
20739;JATIN;24 ;19,8
20740;JAVIER HERNANDO;24 ;42,5
20741;JAVIER LEANDRO;24 ;37,2
20742;JEAN POL;24 ;18,1
20743;JERO;24 ;4,5
20744;JESHUA;24 ;20,0
20745;JESUS ARIEL;24 ;30,6
20746;JESUS DONATO;24 ;46,8
20747;JESUS HERMINIO;24 ;52,4
20748;JESUS NARCISO;24 ;59,2
20749;JESUS VALERIANO;24 ;55,7
20750;JHON MAURICIO;24 ;33,3
20751;JIANLIANG;24 ;39,9
20752;JIANXING;24 ;39,3
20753;JINBO;24 ;35,5
20754;JOAN JAVIER;24 ;19,2
20755;JOAN VICTOR;24 ;29,5
20756;JOANNES;24 ;34,8
20757;JOAQUIN ARMANDO;24 ;51,6
20758;JOAQUIN MARCOS;24 ;45,5
20759;JOHANNY;24 ;29,9
20760;JOHN BERNARD;24 ;62,0
20761;JOHN DENNIS;24 ;56,2
20762;JOHN FABER;24 ;35,5
20763;JOHN MALCOLM;24 ;71,5
20764;JOHN SAMUEL;24 ;44,3
20765;JONADAB;24 ;30,3
20766;JONATHAN CRISTO;24 ;28,2
20767;JONATHAN LEONARDO;24 ;25,3
20768;JONATHAN WILLIAM;24 ;35,4
20769;JORDI JUAN;24 ;41,7
20770;JORGE AARON;24 ;18,3
20771;JORGE ANSELMO;24 ;45,5
20772;JORGE EDMUNDO;24 ;44,7
20773;JORGE JUNIOR;24 ;23,0
20774;JORGE LUCIANO;24 ;38,8
20775;JORGE VIDAL;24 ;43,0
20776;JOSE APOLINAR;24 ;54,8
20777;JOSE AYTHAMI;24 ;21,0
20778;JOSE EUTIMIO;24 ;56,4
20779;JOSE FABIO;24 ;41,1
20780;JOSE GALO;24 ;52,8
20781;JOSE MANUEL ANTONIO;24 ;64,3
20782;JOSE MARIA ANGEL;24 ;67,0
20783;JOSE MARIA CARLOS;24 ;65,5
20784;JOSE MARIA FERNANDO;24 ;62,5
20785;JOSE MARIA PEDRO;24 ;68,2
20786;JOSE MIGUEL ANGEL;24 ;61,2
20787;JOSE RUBIEL;24 ;51,5
20788;JOSE TANAUSU;24 ;27,5
20789;JOSELIN;24 ;36,8
20790;JOSEP SEBASTIA;24 ;41,7
20791;JOSH;24 ;14,0
20792;JOSUHA;24 ;27,5
20793;JUAN CASTO;24 ;56,1
20794;JUAN EUSTAQUIO;24 ;58,7
20795;JUAN LINO;24 ;55,6
20796;JUAN NESTOR;24 ;42,5
20797;JUAN ONOFRE;24 ;48,6
20798;JUAN SIMEON;24 ;50,0
20799;JUAN TEOFILO;24 ;54,2
20800;JULIAN ALEXANDER;24 ;18,3
20801;JULIAN ELIAS;24 ;39,0
20802;JULIAN MATIAS;24 ;35,5
20803;JULIAN ROBERTO;24 ;41,3
20804;JULIO ISAAC;24 ;38,3
20805;JULIO JULIAN;24 ;57,5
20806;JUNHUI;24 ;19,8
20807;JUNIOR JAVIER;24 ;16,7
20808;KALEN;24 ;5,2
20809;KARL PETER;24 ;56,8
20810;KEITH ANTHONY;24 ;60,0
20811;KEITH JAMES;24 ;62,8
20812;KEVIN ARMANDO;24 ;17,0
20813;KEVIN CRISTIAN;24 ;11,6
20814;KEVIN JONATHAN;24 ;16,1
20815;KEVIN MARCELO;24 ;17,8
20816;KEVIN PETER;24 ;52,6
20817;KEWAL;24 ;42,3
20818;KHATRI;24 ;34,5
20819;KOLDOBIKA MIKEL;24 ;45,9
20820;KRASIMIR GEORGIEV;24 ;41,4
20821;KRISTOF;24 ;26,2
20822;LAKHBIR;24 ;41,9
20823;LAUREANO JAVIER;24 ;45,4
20824;LAZARO ALBERTO;24 ;43,1
20825;LAZARO DAVID;24 ;27,7
20826;LENIN ALEXANDER;24 ;19,8
20827;LEONARDO DAMIAN;24 ;33,2
20828;LIMAN;24 ;28,2
20829;LLUIS MANEL;24 ;38,7
20830;LORENZO EDUARDO;24 ;43,1
20831;LORENZO JULIAN;24 ;50,3
20832;LORENZO MARTIN;24 ;46,4
20833;LORENZO NICOLAS;24 ;39,1
20834;LUCA NICOLAS;24 ;6,6
20835;LUCAS ANGEL;24 ;36,6
20836;LUCAS VICENTE;24 ;29,3
20837;LUCIAN MIHAI;24 ;28,3
20838;LUCIANO NICOLAS;24 ;25,0
20839;LUCIANO RAMON;24 ;51,8
20840;LUIS BERNABE;24 ;43,6
20841;LUIS LAUREANO;24 ;57,3
20842;LUIS LEONCIO;24 ;54,5
20843;LUIS MAXIMILIANO;24 ;35,0
20844;LUIS MEDARDO;24 ;44,6
20845;LUIS REMIGIO;24 ;43,7
20846;MAGDIEL;24 ;26,7
20847;MAGEC;24 ;11,8
20848;MAHAMUD;24 ;39,6
20849;MAMA SAMBA;24 ;39,1
20850;MAMADOU CELLOU;24 ;28,8
20851;MAMOUROU;24 ;32,0
20852;MANJOT;24 ;15,3
20853;MANUEL ADAN;24 ;34,4
20854;MANUEL DAMASO;24 ;59,4
20855;MANUEL PRUDENCIO;24 ;56,6
20856;MANUEL SECUNDINO;24 ;66,5
20857;MARCIO ANDRE;24 ;31,8
20858;MARCO CESAR;24 ;40,5
20859;MARCO EMILIO;24 ;36,0
20860;MARCO FIDEL;24 ;50,1
20861;MARCOS RODRIGO;24 ;34,8
20862;MARIAN IONEL;24 ;34,8
20863;MARIANO VICTOR;24 ;55,1
20864;MARIO ABEL;24 ;41,6
20865;MARIO JOSUE;24 ;18,4
20866;MARIUS CALIN;24 ;35,5
20867;MARK ADRIAN;24 ;39,0
20868;MARLON STEVEN;24 ;18,0
20869;MARTIN EUGENIO;24 ;48,0
20870;MATAS;24 ;12,3
20871;MATENE;24 ;36,8
20872;MATEO FERNANDO;24 ;28,8
20873;MATHIAS ALEJANDRO;24 ;9,6
20874;MATIAS SANTIAGO;24 ;34,8
20875;MAURO DAMIAN;24 ;34,8
20876;MAX ALEXANDER;24 ;15,8
20877;MAXIMILIANO JESUS;24 ;36,3
20878;MAYKOL;24 ;18,4
20879;MERZOUK;24 ;46,2
20880;MICHAEL ALBERTO;24 ;20,5
20881;MICHAEL ENRIQUE;24 ;22,5
20882;MIGUEL AARON;24 ;21,4
20883;MIGUEL BARTOLOME;24 ;46,0
20884;MIGUEL CANDIDO;24 ;48,8
20885;MIGUEL FAUSTINO;24 ;53,3
20886;MIGUEL SIMON;24 ;39,4
20887;MIHAEL;24 ;31,8
20888;MIHAI GEORGE;24 ;22,8
20889;MILTON IVAN;24 ;41,1
20890;MINJIE;24 ;25,9
20891;MIR;24 ;25,3
20892;MODESTO VICENTE;24 ;52,7
20893;MOHAMED EL MEHDI;24 ;20,9
20894;MOHAMED ISMAEL;24 ;11,7
20895;MOHAMED SGHIR;24 ;46,0
20896;MOHAMED VALL;24 ;35,9
20897;MOISES ABRAHAM;24 ;26,9
20898;MOISES RAFAEL;24 ;40,2
20899;MOURTALLA;24 ;32,3
20900;MUBARAK;24 ;31,5
20901;MUHAMMAD AMIR;24 ;32,3
20902;MUHAMMAD NAVEED;24 ;34,4
20903;MUHAMMAD QASIM;24 ;18,1
20904;MULAY;24 ;31,2
20905;NACER EDDINE;24 ;35,7
20906;NAFI;24 ;25,3
20907;NAMAN;24 ;28,6
20908;NASSAR;24 ;34,8
20909;NASSREDDINE;24 ;23,0
20910;NAUM;24 ;21,6
20911;NEERAJ;24 ;32,6
20912;NEIL ROBERT;24 ;47,8
20913;NELSON ARTURO;24 ;38,7
20914;NELSON MAURICIO;24 ;31,0
20915;NELSON RUBEN;24 ;41,5
20916;NESTOR GUILLERMO;24 ;42,8
20917;NESTOR RAMON;24 ;36,6
20918;NIALL;24 ;33,0
20919;NICOLAE LIVIU;24 ;37,4
20920;NICOLAS ANDRE;24 ;21,0
20921;NICOLAS GERMAN;24 ;36,2
20922;NICOLAS JULIAN;24 ;27,0
20923;NICOLAS MARCELO;24 ;26,6
20924;NICOLAS MATEO;24 ;13,3
20925;NICOLAS SALVADOR;24 ;30,3
20926;NICUSOR CATALIN;24 ;27,9
20927;NIKOLAY PETROV;24 ;38,0
20928;NORBERTO CARLOS;24 ;50,2
20929;NORBERTO DANIEL;24 ;44,4
20930;NOREDDIN;24 ;38,3
20931;NOUR ISLAM;24 ;3,8
20932;OCTAVIAN IONUT;24 ;22,6
20933;OKACHA;24 ;47,0
20934;OMAR ALEXIS;24 ;29,0
20935;ONEL;24 ;38,5
20936;ORAZIO;24 ;52,7
20937;ORLANDO LUIS;24 ;47,4
20938;OSAZEE;24 ;34,3
20939;OSCAR BENITO;24 ;47,1
20940;OSCAR BERNARDO;24 ;40,0
20941;OSCAR JUNIOR;24 ;16,5
20942;OU;24 ;23,3
20943;OUBAY;24 ;7,0
20944;OVIDIU ALIN;24 ;30,4
20945;OVIDIU LUCIAN;24 ;33,3
20946;OVIDIU VALENTIN;24 ;27,9
20947;PABLO EUSEBIO;24 ;44,3
20948;PABLO PATRICIO;24 ;36,3
20949;PARVIZ;24 ;57,0
20950;PASCUAL FERNANDO;24 ;52,2
20951;PASCUAL JUAN;24 ;57,5
20952;PASCUAL RAFAEL;24 ;58,0
20953;PATRICK ALEXANDER;24 ;21,1
20954;PATRICK DAVID;24 ;30,8
20955;PAU ALBERT;24 ;18,7
20956;PAUL JONATHAN;24 ;40,0
20957;PAULINO ANGEL;24 ;56,2
20958;PEDRO CELSO;24 ;58,0
20959;PEDRO CRISTIAN;24 ;31,1
20960;PEDRO ELADIO;24 ;49,8
20961;PEDRO EULOGIO;24 ;59,6
20962;PEDRO HUGO;24 ;39,0
20963;PERE ALBERT;24 ;37,0
20964;PERE MARTIR;24 ;56,4
20965;PETRAS;24 ;49,4
20966;PHILIP WILLIAM;24 ;59,0
20967;PLACIDO MIGUEL;24 ;50,0
20968;QUINIDIO;24 ;66,5
20969;RACHYD;24 ;34,0
20970;RADU STEFAN;24 ;18,5
20971;RAFAEL EUSEBIO;24 ;52,5
20972;RAFAEL JACINTO;24 ;48,8
20973;RAFAEL YERAY;24 ;28,0
20974;RAIMUNDO LUIS;24 ;58,0
20975;RAMIRO ALEJANDRO;24 ;31,3
20976;RAMIRO FRANCISCO;24 ;50,0
20977;RAMON ANIBAL;24 ;44,3
20978;RAMON AUGUSTO;24 ;42,2
20979;RAMON CELSO;24 ;56,7
20980;RAMON DIONISIO;24 ;54,4
20981;RARES GABRIEL;24 ;13,0
20982;RAUL GERARDO;24 ;44,3
20983;REUBEN;24 ;28,9
20984;RICARDO EMANUEL;24 ;24,2
20985;RICARDO HORACIO;24 ;55,1
20986;RIGEL;24 ;27,3
20987;ROBERT STEPHEN;24 ;53,3
20988;ROBERTO ARIEL;24 ;40,2
20989;ROBERTO ERNESTO;24 ;50,6
20990;ROBERTO HECTOR;24 ;59,5
20991;ROBERTO ORLANDO;24 ;44,3
20992;ROBERTO PATRICIO;24 ;47,6
20993;ROBERTO SAMUEL;24 ;26,5
20994;RODRIGO AGUSTIN;24 ;25,0
20995;RODRIGO ARTURO;24 ;36,5
20996;RODRIGO DAMIAN;24 ;23,2
20997;RODRIGO GASTON;24 ;28,8
20998;RODRIGO MATIAS;24 ;26,6
20999;ROGELIO JUAN;24 ;54,7
21000;ROGER ALEJANDRO;24 ;22,8
21001;ROLF PETER;24 ;60,5
21002;RONALD JESUS;24 ;25,8
21003;ROQUE MARIO;24 ;33,0
21004;RORY;24 ;27,8
21005;ROSENDO JAVIER;24 ;43,8
21006;RUFINO JESUS;24 ;50,8
21007;RUIJIE;24 ;17,0
21008;RUSSELL JOHN;24 ;49,9
21009;RUYMAN JOSE;24 ;27,0
21010;SABINO ANTONIO;24 ;66,9
21011;SAFI;24 ;35,8
21012;SAHEL;24 ;19,4
21013;SAIDI;24 ;35,6
21014;SAJAD;24 ;34,6
21015;SALAHDINE;24 ;17,0
21016;SALAHEDIN;24 ;6,9
21017;SALAMU;24 ;23,3
21018;SALIMOU;24 ;33,1
21019;SALVADOR VICENT;24 ;55,4
21020;SAMUEL PEDRO;24 ;28,4
21021;SAMUEL RAFAEL;24 ;21,2
21022;SANDRO MANUEL;24 ;28,7
21023;SANSON;24 ;19,9
21024;SANTIAGO ABEL;24 ;40,8
21025;SANTIAGO MARCELO;24 ;35,9
21026;SANTIAGO NAHUEL;24 ;17,0
21027;SANTIAGO PAUL;24 ;27,0
21028;SANTOS PEDRO;24 ;57,0
21029;SEBASTIAN EMILIO;24 ;49,6
21030;SEBASTIAN SANTIAGO;24 ;37,5
21031;SEBASTIAN STEFAN;24 ;14,6
21032;SECK;24 ;37,5
21033;SEGUNDO BOLIVAR;24 ;44,1
21034;SEGUNDO EFRAIN;24 ;43,2
21035;SEGUNDO ELIAS;24 ;50,3
21036;SEGUNDO FABIAN;24 ;45,8
21037;SENTO;24 ;10,3
21038;SERGIO FILIPE;24 ;31,1
21039;SERGIO GREGORIO;24 ;41,0
21040;SERGIO HUMBERTO;24 ;43,3
21041;SERVIO;24 ;52,1
21042;SEVAK;24 ;28,5
21043;SHAOJUN;24 ;39,1
21044;SHAOYONG;24 ;39,9
21045;SHEHZAD;24 ;36,3
21046;SHEN;24 ;23,0
21047;SHIYONG;24 ;40,3
21048;SHYAM;24 ;43,6
21049;SIMON CHARLES;24 ;47,2
21050;SIMRANJIT SINGH;24 ;22,5
21051;SINISA;24 ;43,1
21052;SINUE;24 ;30,3
21053;SIYUAN;24 ;15,9
21054;SORIBA;24 ;36,9
21055;STEFAN VIOREL;24 ;29,2
21056;STEVEN JOSE;24 ;16,4
21057;SUMIT;24 ;27,5
21058;TAPHA;24 ;35,5
21059;TELM;24 ;26,9
21060;TEOFILO MANUEL;24 ;54,5
21061;TERENCIANO;24 ;71,3
21062;TESIFONTE;24 ;67,9
21063;TEUNIS;24 ;62,8
21064;THIAGO ANDRES;24 ;3,3
21065;THIERNO AMADOU;24 ;31,1
21066;THIERNO IBRAHIMA;24 ;31,4
21067;THOMAS CHRISTOPHER;24 ;31,2
21068;THOMAS RICHARD;24 ;45,5
21069;TOLENTINO;24 ;67,5
21070;TUBAL;24 ;45,9
21071;ULISES JESUS;24 ;34,8
21072;URBANO JESUS;24 ;46,0
21073;UZIEL;24 ;14,5
21074;VALENTIN ALBERTO;24 ;45,0
21075;VALENTIN COSMIN;24 ;22,8
21076;VASCO MANUEL;24 ;44,5
21077;VASILE LAURENTIU;24 ;31,0
21078;VICENTE AMADOR;24 ;50,2
21079;VICENTE VALENTIN;24 ;46,4
21080;VICTOR ALVARO;24 ;32,3
21081;VICTOR CONSTANTIN;24 ;22,9
21082;VICTOR IOAN;24 ;25,6
21083;VICTOR JOSEP;24 ;33,6
21084;VICTOR LEANDRO;24 ;28,2
21085;VICTOR PATRICIO;24 ;41,7
21086;VICTORIO JOSE;24 ;44,5
21087;VIJAY KUMAR;24 ;45,9
21088;VILIUS;24 ;28,8
21089;VIOREL GHEORGHE;24 ;44,0
21090;VLAD IOAN;24 ;19,3
21091;WALTER FRANCISCO;24 ;42,0
21092;WANGJUN;24 ;36,4
21093;WEILIANG;24 ;37,0
21094;WENGUANG;24 ;39,5
21095;WENHUI;24 ;33,5
21096;WILBERTO;24 ;46,5
21097;WILFREDO ANTONIO;24 ;37,1
21098;WILHELMUS;24 ;64,7
21099;WILMER JAVIER;24 ;34,6
21100;WILMER PATRICIO;24 ;32,7
21101;XIAOQUN;24 ;37,0
21102;XOAN ANTON;24 ;45,4
21103;YILONG;24 ;23,7
21104;YIQUN;24 ;35,5
21105;YONGHAI;24 ;42,5
21106;YURIAN;24 ;14,5
21107;ZEBENSUY;24 ;31,4
21108;ZEIN;24 ;26,4
21109;ZEKAI;24 ;7,0
21110;ZHICHAO;24 ;31,3
21111;ZHILIN;24 ;38,9
21112;ZUGAITZ;24 ;31,1
21113;AARON ISAAC;23 ;14,8
21114;ABDELAATI;23 ;36,2
21115;ABDELKARIN;23 ;44,9
21116;ABDELLILAH;23 ;37,8
21117;ABDELOIHAB;23 ;44,7
21118;ABDRAMANE;23 ;35,0
21119;ABEL SANTIAGO;23 ;28,2
21120;ABOUBAKARY;23 ;18,7
21121;ABOULAYE;23 ;26,1
21122;ABRAHIM;23 ;35,3
21123;ADRIAN ALEXIS;23 ;21,5
21124;ADRIAN MARIA;23 ;24,4
21125;ADRIANUS;23 ;63,3
21126;AGUINALDO;23 ;47,4
21127;AGUSTIN GUILLERMO;23 ;47,5
21128;AGUSTIN MARIANO;23 ;54,2
21129;AGUSTIN RAUL;23 ;39,0
21130;AJAZ;23 ;41,7
21131;ALAAEDDINE;23 ;17,2
21132;ALAITZ;23 ;22,8
21133;ALAMGIR;23 ;38,7
21134;ALAN JOEL;23 ;14,2
21135;ALBERTO ALFREDO;23 ;47,4
21136;ALBERTO ARMANDO;23 ;52,5
21137;ALBERTO BENITO;23 ;45,7
21138;ALBERTO SERGIO;23 ;41,5
21139;ALDO ANDRES;23 ;29,8
21140;ALDO ANTONIO;23 ;35,1
21141;ALEM;23 ;18,6
21142;ALEX JESUS;23 ;26,1
21143;ALEX RUBEN;23 ;21,6
21144;ALEXANDER ANDRES;23 ;23,2
21145;ALEXANDER JOEL;23 ;19,6
21146;ALEXANDER RICHARD;23 ;25,5
21147;ALEXANDER SEBASTIAN;23 ;16,2
21148;ALEXANDER THOMAS;23 ;25,8
21149;ALEXIS JUAN;23 ;36,2
21150;ALFONSO SEBASTIAN;23 ;35,3
21151;ALFRED JOHN;23 ;67,2
21152;ALFREDO JULIAN;23 ;56,4
21153;ALFREDO JULIO;23 ;54,7
21154;ALIM;23 ;30,7
21155;ALIN GEORGE;23 ;26,2
21156;ALIN VALENTIN;23 ;24,6
21157;ALVARO LEONARDO;23 ;27,1
21158;ALVARO LORENZO;23 ;38,5
21159;ALVARO SAMUEL;23 ;18,0
21160;AMANCIO JOSE;23 ;47,4
21161;AMIEL;23 ;15,0
21162;AMRIT;23 ;24,3
21163;ANASTASIO JESUS;23 ;52,0
21164;ANDERSON JESUS;23 ;18,6
21165;ANDRES FABRICIO;23 ;22,2
21166;ANDRES ISRAEL;23 ;29,8
21167;ANDREW NICHOLAS;23 ;48,1
21168;ANDRIYAN;23 ;34,3
21169;ANDRZEJ STANISLAW;23 ;47,8
21170;ANDY GABRIEL;23 ;10,8
21171;ANEL;23 ;25,5
21172;ANGEL FABRICIO;23 ;26,8
21173;ANGEL GILBERTO;23 ;48,9
21174;ANGELBERTO;23 ;55,1
21175;ANGELO MANUEL;23 ;31,7
21176;ANIBAL EDUARDO;23 ;41,6
21177;ANIBAL FERNANDO;23 ;40,7
21178;ANTENOR;23 ;59,3
21179;ANTHONY FRANCIS;23 ;56,6
21180;ANTHONY MANUEL;23 ;15,3
21181;ANTONI JAUME;23 ;39,1
21182;ANTONIO BERNARDINO;23 ;52,8
21183;ANTONIO INOCENCIO;23 ;51,2
21184;ANTONIO J;23 ;55,3
21185;ANTONIO LINO;23 ;49,6
21186;AO;23 ;17,0
21187;ARBI;23 ;38,1
21188;ARIAM;23 ;16,7
21189;ARMANDO RAUL;23 ;41,9
21190;ARNOLDAS;23 ;29,8
21191;ARTAVAZD;23 ;39,3
21192;ARTURO FELIPE;23 ;44,0
21193;ASSOU;23 ;46,9
21194;AURANGZEB;23 ;45,6
21195;AURAS;23 ;31,6
21196;AXEL FERNANDO;23 ;14,5
21197;AYLAN;23 ;3,5
21198;AZARIAS;23 ;25,8
21199;BADA;23 ;37,0
21200;BALDE;23 ;34,4
21201;BANGALI;23 ;27,3
21202;BASSEM;23 ;32,6
21203;BAYE DAME;23 ;33,3
21204;BELAHOUEL;23 ;41,0
21205;BENIGNO LUIS;23 ;57,3
21206;BERNARDO RAFAEL;23 ;48,2
21207;BERNARDO TOMAS;23 ;52,4
21208;BERTOL;23 ;32,7
21209;BILALI;23 ;22,7
21210;BOBO;23 ;39,0
21211;BOGDAN DUMITRU;23 ;24,6
21212;BRAHIM EL KHALIL;23 ;34,1
21213;BRIAN DOUGLAS;23 ;57,3
21214;BRIAN GABRIEL;23 ;16,8
21215;BRYAN ADRIAN;23 ;14,8
21216;BRYAN ROBERTO;23 ;19,1
21217;BUBAKAR;23 ;16,5
21218;BYRON JOSE;23 ;30,5
21219;CANDI;23 ;56,1
21220;CARLOS CIPRIANO;23 ;52,1
21221;CARLOS IÑIGO;23 ;38,7
21222;CARLOS WILFREDO;23 ;43,5
21223;CARMELO ALBERTO;23 ;45,0
21224;CARMELO EDUARDO;23 ;46,0
21225;CASTOR MANUEL;23 ;51,2
21226;CATALIN COSTEL;23 ;35,0
21227;CATALIN IULIAN;23 ;30,7
21228;CESAR MOISES;23 ;34,3
21229;CESAR TULIO;23 ;51,8
21230;CESAR VALENTIN;23 ;44,1
21231;CHADLI;23 ;47,8
21232;CHENJIE;23 ;15,6
21233;CHIMA;23 ;32,8
21234;CHONG;23 ;30,0
21235;CHRISTIAN ANDRE;23 ;42,8
21236;CHRISTIAN JONATHAN;23 ;24,1
21237;CHRISTIAN ORLANDO;23 ;28,7
21238;CHRISTIAN PABLO;23 ;28,7
21239;CHUNHUA;23 ;44,5
21240;CIPRIAN STEFAN;23 ;29,4
21241;CIRILO JOSE;23 ;58,1
21242;CLAUDINEI;23 ;40,8
21243;CLIVE JOHN;23 ;64,7
21244;CODRUT;23 ;28,7
21245;COLIN RICHARD;23 ;61,1
21246;CONRADO JAVIER;23 ;46,5
21247;CONSTANTIN VASILE;23 ;38,1
21248;CORNEL CONSTANTIN;23 ;32,9
21249;COSTEL IONUT;23 ;25,7
21250;CRISTIAN ARTURO;23 ;21,8
21251;CRISTIAN EMILIO;23 ;25,6
21252;CRISTIAN LEONEL;23 ;26,6
21253;CRISTIAN MARIO;23 ;29,9
21254;CRISTIAN MATEO;23 ;16,5
21255;CRISTIN;23 ;39,8
21256;CRISTOBAL VICENTE;23 ;48,3
21257;CZESLAW;23 ;57,8
21258;DAI;23 ;37,6
21259;DANIEL CHARLES;23 ;37,9
21260;DANIEL CIPRIAN;23 ;31,0
21261;DANIEL CORNEL;23 ;33,1
21262;DANIEL YERAY;23 ;25,8
21263;DARIO FABIAN;23 ;31,9
21264;DARIUSZ PIOTR;23 ;40,6
21265;DARWIN ORLANDO;23 ;34,1
21266;DATO;23 ;37,5
21267;DAVID AURELIO;23 ;39,3
21268;DAVID BERNARDO;23 ;35,3
21269;DAVID HUMBERTO;23 ;35,8
21270;DAVID KEVIN;23 ;34,1
21271;DAVID LEE;23 ;40,2
21272;DAVID REYES;23 ;35,0
21273;DAVY;23 ;26,3
21274;DAYLO;23 ;14,6
21275;DAYONG;23 ;36,8
21276;DENIS ANTONIO;23 ;24,2
21277;DENIS SEBASTIAN;23 ;10,4
21278;DENNIS PAUL;23 ;33,5
21279;DIADJI;23 ;39,1
21280;DIEGO CARMELO;23 ;47,4
21281;DIEGO CRISTOBAL;23 ;39,8
21282;DIEGO JOSUE;23 ;18,5
21283;DIEGO ROMAN;23 ;35,5
21284;DILPREET;23 ;14,8
21285;DIMITAR STOYANOV;23 ;45,5
21286;DIONISIO JUAN;23 ;53,2
21287;DMITRIJ;23 ;33,8
21288;DOMINGO ALFREDO;23 ;51,5
21289;DOMINGO SEBASTIAN;23 ;52,1
21290;DOUGLAS JOSE;23 ;37,7
21291;DUGUNEH;23 ;31,5
21292;EDDY MANUEL;23 ;27,5
21293;EDGAR HERNAN;23 ;45,3
21294;EDISON RAFAEL;23 ;35,8
21295;EDISON RAMIRO;23 ;38,4
21296;EDUARD ANTONIO;23 ;17,2
21297;EDUARD NICOLAE;23 ;23,7
21298;EDUARDO BORJA;23 ;36,6
21299;EDUARDO ISIDRO;23 ;42,7
21300;EDUARDO MOISES;23 ;44,2
21301;EDWIN RENE;23 ;39,7
21302;EFRAIN JESUS;23 ;42,6
21303;EFRAN;23 ;9,8
21304;EL HOUCIN;23 ;37,5
21305;EL HOUSSIEN;23 ;49,2
21306;EL MOUSTAFA;23 ;41,2
21307;ELISEY;23 ;7,5
21308;ELOY MARIA;23 ;55,2
21309;EMANUEL ALEXANDRU;23 ;20,2
21310;EMILIANO GABRIEL;23 ;28,8
21311;EMILIO GERMAN;23 ;46,7
21312;EMILIO VICTOR;23 ;52,4
21313;EMILIYAN;23 ;31,8
21314;EMMANUEL JOSE;23 ;27,4
21315;ENRIQUE BLAS;23 ;49,8
21316;ENRIQUE MATEO;23 ;35,8
21317;ENZE;23 ;8,9
21318;ERIC SANTIAGO;23 ;17,4
21319;ERNESTO MARIA;23 ;49,8
21320;ERNESTO SANTIAGO;23 ;45,3
21321;EYOB;23 ;11,0
21322;FABIO JAVIER;23 ;28,9
21323;FANDILA;23 ;52,9
21324;FAUSTINO LUIS;23 ;59,6
21325;FAWAZ;23 ;43,1
21326;FEDERICO EMILIO;23 ;51,9
21327;FEDERICO ESTEBAN;23 ;36,5
21328;FELIPE JAIME;23 ;46,7
21329;FELIX ARTURO;23 ;50,1
21330;FELIX DAMIAN;23 ;47,3
